Product Name,Vendor Name,Price,Category,Location,Season,Competitor Price,Inventory Levels (kg),Perishability,Weather,Local Event,Customer Segment
Garlic,Local Market,129.96,Low Scale,Jaipur,Summer,135.62945499727908,315,4,moderate,Yes,bulk-buyer
Potato ,FamilyGarden,61.77,Small-scale,Chennai,winter,67.39753973982727,364,4,rainy,Yes,bulk-buyer
Tomato,Local Market,27.44,Low Scale,Jaipur,Summer,24.796060413727876,252,3,rainy,Yes,budget-conscious
Brinjal,Jiomart,35.65,Low Scale,Mumbai,Summer,33.48089703792368,90,5,hot,No,high-spender
Potato,Local Market,37.12,Low Scale,Jaipur,Summer,33.46414678383773,154,3,hot,Yes,high-spender
Tomato,Jiomart,52.86,Low Scale,Jaipur,Summer,54.419102678042464,438,5,moderate,No,high-spender
Brinjal,Local Market,35.02,Low Scale,Jaipur,Summer,37.80780596484571,427,5,cold,No,high-spender
Brinjal,Jiomart,32.52,Low Scale,Mumbai,Summer,30.851608856932256,242,3,hot,No,high-spender
Tomato,Local Market,56.98,Low Scale,Jaipur,Summer,61.846485672498716,450,1,cold,Yes,budget-conscious
Potato,Jiomart,45.46,Low Scale,Mumbai,Summer,41.461951112512686,327,4,moderate,Yes,occasional-buyer
Brinjal,FamilyGarden,73.08,Small-scale,Chennai,"summer, monsoon",79.4297169677894,403,5,hot,Yes,budget-conscious
Cauliflower,Bigbasket,26.19,Low Scale,Jaipur,Summer,25.412799635761207,286,5,cold,Yes,bulk-buyer
Tomato,Local Market,29.19,Low Scale,Jaipur,Summer,26.863094796486525,474,1,hot,No,budget-conscious
Cauliflower,Local Market,25.52,Low Scale,Jaipur,Summer,25.44788945888701,270,2,moderate,No,high-spender
Brinjal,Local Market,34.81,Low Scale,Jaipur,Summer,33.11667846447018,117,1,moderate,Yes,budget-conscious
Cauliflower,Local Market,24.97,Low Scale,Jaipur,Summer,23.895655272397843,246,1,hot,Yes,high-spender
Carrot,Local Market,43.64,Low Scale,Jaipur,Summer,41.95802681387663,305,5,cold,Yes,budget-conscious
Cauliflower,Local Market,26.71,Low Scale,Jaipur,Summer,28.32876434622209,188,4,rainy,Yes,high-spender
Potato,Local Market,43.91,Low Scale,Jaipur,Summer,44.25391433176208,361,1,rainy,Yes,bulk-buyer
Onion,Local Market,38.85,Low Scale,Jaipur,Summer,37.38386082244215,484,2,hot,Yes,high-spender
Carrot,Local Market,44.42,Low Scale,Jaipur,Summer,45.400205330934206,198,3,cold,Yes,budget-conscious
Tomato,Local Market,23.59,Low Scale,Jaipur,Summer,24.609798880985032,148,1,rainy,No,bulk-buyer
Onion,Local Market,44.16,Low Scale,Jaipur,Summer,42.15181517447857,125,1,moderate,No,budget-conscious
Potato,Local Market,41.38,Low Scale,Jaipur,Summer,40.66453236422382,331,2,cold,No,bulk-buyer
Tomato,Bigbasket,54.32,Low Scale,Jaipur,Summer,50.2121705180126,420,4,rainy,No,occasional-buyer
Cauliflower,Bigbasket,25.32,Low Scale,Chennai,Summer,23.705340306043624,452,1,cold,Yes,occasional-buyer
Cauliflower,Blinkit,91.2,High-scale,Mumbai,winter,94.50358965632128,158,1,hot,Yes,occasional-buyer
Onion,Local Market,37.78,Low Scale,Jaipur,Summer,35.37294815518816,237,4,cold,Yes,budget-conscious
Tomato,Local Market,25.21,Low Scale,Jaipur,Summer,25.33687378044932,248,2,rainy,Yes,budget-conscious
Tomato,Local Market,48.76,Low Scale,Jaipur,Summer,50.798619144317165,352,1,hot,Yes,bulk-buyer
Brinjal,Jiomart,37.4,Low Scale,Chennai,Summer,34.459439384748684,376,4,cold,No,bulk-buyer
Grapes,Blinkit,447.11,High-scale,Mumbai,summer,453.1291933036558,203,1,moderate,Yes,bulk-buyer
Potato,Local Market,34.86,Low Scale,Jaipur,Summer,33.16275572796591,89,3,rainy,No,bulk-buyer
Onion,Bigbasket,52.07,Low Scale,Mumbai,Summer,56.89092047872416,182,5,hot,Yes,high-spender
Brinjal,Familygarden,38.5,Low Scale,Jaipur,Summer,38.373301479743425,454,3,cold,No,occasional-buyer
Carrot,Jiomart,52.44,Low Scale,Jaipur,Summer,55.649249862041856,181,1,moderate,Yes,high-spender
Cauliflower,Local Market,28.53,Low Scale,Jaipur,Summer,28.816592649543633,328,2,rainy,No,high-spender
Potato,Local Market,42.36,Low Scale,Jaipur,Summer,38.491790978346025,411,5,moderate,Yes,high-spender
Tomato,Jiomart,59.97,Low Scale,Jaipur,Summer,61.567017598874706,133,3,cold,Yes,high-spender
Carrot,Local Market,51.11,Low Scale,Jaipur,Summer,55.72424496403645,448,4,cold,Yes,occasional-buyer
Brinjal,Bigbasket,31.46,Low Scale,Jaipur,Summer,32.099341572360714,291,2,hot,Yes,high-spender
Cauliflower,Local Market,22.81,Low Scale,Jaipur,Summer,24.26613957670502,165,3,moderate,No,bulk-buyer
Cauliflower,Local Market,29.14,Low Scale,Jaipur,Summer,31.379155268394527,158,4,hot,Yes,budget-conscious
Carrot,Familygarden,54.69,Low Scale,Mumbai,Summer,51.71573654557742,270,1,rainy,No,bulk-buyer
Onion,Local Market,46.34,Low Scale,Jaipur,Summer,43.67123157626945,441,4,hot,Yes,budget-conscious
Onion,Local Market,41.89,Low Scale,Jaipur,Summer,42.81979872459361,90,3,rainy,No,bulk-buyer
Onion,Local Market,42.28,Low Scale,Jaipur,Summer,41.5276567406855,417,3,cold,Yes,bulk-buyer
Tomato,Local Market,20.95,Low Scale,Jaipur,Summer,22.37401885901156,196,1,cold,Yes,budget-conscious
Brinjal,Local Market,30.4,Low Scale,Jaipur,Summer,32.832140590259904,161,4,moderate,No,occasional-buyer
Onion,Local Market,38.24,Low Scale,Jaipur,Summer,37.11896670890719,152,4,rainy,Yes,high-spender
Brinjal,Jiomart,36.88,Low Scale,Chennai,Summer,34.93915724299578,95,1,cold,Yes,bulk-buyer
Cauliflower,Familygarden,29.43,Low Scale,Mumbai,Summer,31.081173182725372,461,4,moderate,No,occasional-buyer
Garlic,Bigbasket,198.64,Low Scale,Jaipur,Summer,189.69349418025635,373,1,moderate,Yes,high-spender
Carrot,Bigbasket,36.03,Low Scale,Chennai,Summer,38.35475877920957,427,2,hot,No,occasional-buyer
Brinjal,Familygarden,33.56,Low Scale,Jaipur,Summer,33.0481311584905,320,3,moderate,Yes,occasional-buyer
Brinjal,Local Market,38.41,Low Scale,Jaipur,Summer,39.69711832635707,470,2,cold,No,high-spender
Potato,Bigbasket,42.9,Low Scale,Bangalore,Summer,39.429692992701455,434,5,hot,No,bulk-buyer
Potato ,Instamart,61.71,High-scale,Bangalore,winter,63.23867178515826,244,5,rainy,No,occasional-buyer
Cauliflower,Local Market,24.54,Low Scale,Jaipur,Summer,24.303275767242322,416,5,rainy,No,bulk-buyer
Grapes,FamilyGarden,,Small-scale,Chennai,summer,,329,1,cold,Yes,bulk-buyer
Kiwi,Jiomart,604.64,High-scale,Bangalore,"fall, winter",564.4936221141709,332,4,cold,Yes,bulk-buyer
Garlic,Local Market,184.54,Low Scale,Jaipur,Summer,193.28253617839988,89,2,hot,No,high-spender
Orange ,Familygarden,133.26,High-scale,Chennai,winter,142.92926771068213,496,2,hot,Yes,budget-conscious
Onion,Jiomart,46.39,Low Scale,Mumbai,Summer,43.76191186524222,238,2,cold,Yes,bulk-buyer
Garlic,Local Market,210.04,Low Scale,Jaipur,Summer,193.05677704829094,213,2,cold,Yes,budget-conscious
Cauliflower,Jiomart,23.67,Low Scale,Jaipur,Summer,21.41490506634336,73,5,rainy,No,budget-conscious
Tomato ,FamilyGarden,73.64,Small-scale,Chennai,summer,75.73095625852842,73,2,rainy,Yes,occasional-buyer
Tomato,Local Market,55.96,Low Scale,Jaipur,Summer,57.15859645190563,53,4,rainy,Yes,bulk-buyer
Potato,Local Market,41.65,Low Scale,Jaipur,Summer,42.03898944790821,372,5,cold,No,bulk-buyer
Carrot,Local Market,50.8,Low Scale,Jaipur,Summer,48.07658249653831,339,2,moderate,Yes,bulk-buyer
Garlic,Local Market,199.89,Low Scale,Jaipur,Summer,195.52863990431067,490,1,cold,No,budget-conscious
Onion,Local Market,40.55,Low Scale,Jaipur,Summer,41.31620307835986,482,3,cold,No,high-spender
Brinjal,Local Market,36.13,Low Scale,Jaipur,Summer,36.10663732211636,230,3,rainy,No,budget-conscious
Kiwi,Jiomart,674.07,High-scale,Bangalore,"fall, winter",739.8303171222499,297,3,cold,Yes,bulk-buyer
Carrot,Local Market,46.23,Low Scale,Jaipur,Summer,42.86852195213955,165,5,hot,Yes,bulk-buyer
Tomato ,Blinkit,47.97,High-scale,Mumbai,summer,49.84221685153261,328,2,cold,No,bulk-buyer
Onion,Local Market,44.29,Low Scale,Jaipur,Summer,43.44245564786782,414,5,cold,No,budget-conscious
Garlic ,Blinkit,533.26,High-scale,Mumbai,"fall, summer",525.6023453310466,118,4,cold,No,bulk-buyer
Onion,Familygarden,50.6,Low Scale,Bangalore,Summer,52.80208938846074,400,1,cold,No,occasional-buyer
Onion,Bigbasket,46.67,Low Scale,Jaipur,Summer,48.466199036461674,303,1,moderate,No,bulk-buyer
Carrot,Bigbasket,51.79,Low Scale,Jaipur,Summer,56.87842958276727,230,3,cold,No,high-spender
Brinjal,Local Market,35.94,Low Scale,Jaipur,Summer,33.26889815259625,367,3,hot,Yes,occasional-buyer
Tomato,Local Market,29.81,Low Scale,Jaipur,Summer,27.4497017296284,218,3,hot,No,bulk-buyer
Tomato ,Instamart,50.34,High-scale,Bangalore,summer,52.598643210852174,362,2,cold,No,occasional-buyer
Brinjal,Bigbasket,33.96,Low Scale,Bangalore,Summer,34.49240394030754,298,4,rainy,No,bulk-buyer
Garlic,Local Market,202.53,Low Scale,Jaipur,Summer,193.38215195967152,237,4,moderate,Yes,high-spender
Tomato ,FamilyGarden,73.54,Small-scale,Chennai,summer,67.35410007909002,103,4,cold,Yes,bulk-buyer
Cauliflower,Local Market,26.12,Low Scale,Jaipur,Summer,23.955478695891752,375,4,cold,Yes,occasional-buyer
Tomato,Local Market,28.82,Low Scale,Jaipur,Summer,31.092116201563982,406,3,cold,Yes,high-spender
Tomato,Local Market,30.53,Low Scale,Jaipur,Summer,28.648541884732648,362,1,rainy,No,budget-conscious
Onion,Instamart,72.83,High-scale,Bangalore,"summer, winter",70.25723017377467,187,3,rainy,Yes,high-spender
Cauliflower,Local Market,26.04,Low Scale,Jaipur,Summer,24.616426542798152,217,4,rainy,No,high-spender
Tomato,Local Market,53.84,Low Scale,Jaipur,Summer,52.2786002211983,440,3,moderate,No,high-spender
Cauliflower,FamilyGarden,81.02,Small-scale,Chennai,winter,74.0429439478577,152,4,hot,No,occasional-buyer
Cauliflower,Local Market,30.43,Low Scale,Jaipur,Summer,30.54599788746773,471,5,moderate,No,high-spender
Cauliflower,Local Market,21.88,Low Scale,Jaipur,Summer,19.987872578279532,134,1,rainy,No,bulk-buyer
Cauliflower,Local Market,27.31,Low Scale,Jaipur,Summer,28.950547245725737,366,5,hot,No,high-spender
Tomato,Local Market,25.45,Low Scale,Jaipur,Summer,24.094594496924106,261,2,hot,Yes,high-spender
Kiwi,FamilyGarden,562.05,Small-scale,Chennai,"fall, winter",566.547739320693,52,3,rainy,Yes,bulk-buyer
Potato,Local Market,35.24,Low Scale,Jaipur,Summer,37.91879740913316,433,2,rainy,Yes,bulk-buyer
Tomato,Bigbasket,25.29,Low Scale,Jaipur,Summer,26.053137732640707,228,3,moderate,Yes,budget-conscious
Tomato ,Blinkit,52.89,High-scale,Mumbai,summer,53.238627466140024,391,5,rainy,Yes,high-spender
Cauliflower,Local Market,28.79,Low Scale,Jaipur,Summer,27.778513750438332,352,4,hot,No,occasional-buyer
Tomato,Jiomart,51.1,Low Scale,Jaipur,Summer,49.39327955145478,381,4,cold,Yes,high-spender
Potato,Local Market,42.23,Low Scale,Jaipur,Summer,43.661486823603916,87,3,rainy,Yes,high-spender
Carrot,Local Market,42.37,Low Scale,Jaipur,Summer,46.55733694698817,469,4,rainy,Yes,bulk-buyer
Tomato,Local Market,28.26,Low Scale,Jaipur,Summer,29.17471510102869,288,5,moderate,No,budget-conscious
Carrot,Local Market,47.31,Low Scale,Jaipur,Summer,47.85674669515518,218,4,moderate,No,high-spender
Potato,Local Market,37.52,Low Scale,Jaipur,Summer,39.25080142883531,446,5,rainy,No,occasional-buyer
Potato,Local Market,40.12,Low Scale,Jaipur,Summer,39.84080983296455,392,2,hot,Yes,high-spender
Garlic,Bigbasket,179.15,Low Scale,Chennai,Summer,163.38990013538614,363,5,hot,Yes,occasional-buyer
Carrot,Local Market,49.59,Low Scale,Jaipur,Summer,50.207859819877115,355,1,cold,Yes,bulk-buyer
Onion,Local Market,43.98,Low Scale,Jaipur,Summer,48.00527200250932,79,1,rainy,Yes,budget-conscious
Brinjal,Local Market,34.02,Low Scale,Jaipur,Summer,31.81076121980152,239,1,moderate,Yes,high-spender
Potato,Local Market,37.68,Low Scale,Jaipur,Summer,39.111876857224544,406,3,hot,No,budget-conscious
Kiwi,Blinkit,375.01,High-scale,Mumbai,"fall, winter",352.57942851680656,74,3,cold,Yes,high-spender
Kiwi,Blinkit,375.66,High-scale,Mumbai,"fall, winter",378.3518055898316,161,3,rainy,No,occasional-buyer
Cauliflower,Familygarden,26.91,Low Scale,Mumbai,Summer,24.739312651998645,460,5,hot,Yes,budget-conscious
Garlic,Local Market,211.16,Low Scale,Jaipur,Summer,209.0640653800557,484,3,rainy,No,high-spender
Potato,Local Market,40.05,Low Scale,Jaipur,Summer,42.10186826445093,255,2,rainy,No,bulk-buyer
Onion,Local Market,38.78,Low Scale,"Vellore, Tamil Nadu",Summer,37.597764741997544,234,1,hot,No,occasional-buyer
Tomato,Local Market,27.13,Low Scale,Jaipur,Summer,28.02481101706764,431,5,hot,No,budget-conscious
Onion,Familygarden,46.37,Low Scale,Mumbai,Summer,49.110002936363955,428,1,hot,Yes,high-spender
Brinjal,Bigbasket,33.01,Low Scale,Jaipur,Summer,35.830227964203345,96,3,rainy,Yes,budget-conscious
Cauliflower,Familygarden,28.59,Low Scale,Jaipur,Summer,27.072683424049483,423,5,rainy,Yes,high-spender
Tomato,Local Market,33.77,Low Scale,Jaipur,Summer,33.08997969537607,277,4,cold,No,occasional-buyer
Onion,Local Market,48.76,Low Scale,Jaipur,Summer,45.37036096199823,88,2,moderate,Yes,bulk-buyer
Garlic,Familygarden,193.93,Low Scale,Bangalore,Summer,213.0314651147148,65,3,rainy,Yes,occasional-buyer
Cauliflower,Local Market,25.07,Low Scale,Jaipur,Summer,27.21098285317242,71,3,moderate,Yes,budget-conscious
Onion,Local Market,46.01,Low Scale,Jaipur,Summer,46.377685512841715,262,2,hot,Yes,budget-conscious
Tomato,Local Market,27.23,Low Scale,Jaipur,Summer,29.092713321173992,359,2,rainy,No,high-spender
Tomato,Local Market,29.91,Low Scale,Jaipur,Summer,30.03537062004136,198,4,cold,No,occasional-buyer
Cauliflower,Familygarden,25.04,Low Scale,Mumbai,Summer,25.65891712551782,290,3,cold,Yes,high-spender
Cauliflower,Local Market,29.27,Low Scale,Jaipur,Summer,26.86473442560716,321,3,moderate,Yes,occasional-buyer
Onion,Local Market,37.97,Low Scale,Jaipur,Summer,39.90852357325276,108,1,hot,Yes,budget-conscious
Kiwi,FamilyGarden,500.01,Small-scale,Chennai,"fall, winter",462.7806037904908,336,5,moderate,No,high-spender
Potato,Local Market,42.49,Low Scale,Jaipur,Summer,45.26092272188599,475,5,hot,No,high-spender
Carrot,Local Market,53.07,Low Scale,Jaipur,Summer,56.06344612253348,251,1,cold,No,occasional-buyer
Onion,Local Market,43.85,Low Scale,Jaipur,Summer,45.6806909992059,81,5,moderate,Yes,bulk-buyer
Tomato,Local Market,61.04,Low Scale,Jaipur,Summer,55.3774459254463,492,2,cold,No,occasional-buyer
Tomato,Jiomart,28.48,Low Scale,Chennai,Summer,27.35861911546459,211,5,cold,No,bulk-buyer
Banana ,FamilyGarden,90.62,Small-scale,Chennai,summer,86.32665221706412,304,5,hot,No,occasional-buyer
Onion,Instamart,65.42,High-scale,Bangalore,"summer, winter",63.59002475535736,303,1,moderate,No,budget-conscious
Cauliflower,Local Market,26.15,Low Scale,Jaipur,Summer,23.993371565574876,58,4,moderate,No,high-spender
Carrot,Local Market,46.92,Low Scale,Jaipur,Summer,51.0204122113235,188,5,cold,Yes,occasional-buyer
Tomato ,Blinkit,57.19,High-scale,Mumbai,summer,57.80539002926815,59,5,cold,Yes,budget-conscious
Carrot,Blinkit,123.65,High-scale,Mumbai,winter,118.84061620257293,263,4,hot,Yes,occasional-buyer
Garlic,Jiomart,195.76,Low Scale,Jaipur,Summer,191.72662035649233,322,1,rainy,Yes,high-spender
Cauliflower,Local Market,27.52,Low Scale,Jaipur,Summer,27.229402782938617,373,4,rainy,No,occasional-buyer
Potato,Local Market,47.2,Low Scale,Jaipur,Summer,48.14961050692423,97,1,cold,Yes,bulk-buyer
Apple,Instamart,327.16,High-scale,Bangalore,"summer, fall",328.18593631303725,485,2,rainy,Yes,high-spender
Potato ,Instamart,54.98,High-scale,Bangalore,winter,59.59163413746574,160,1,rainy,Yes,bulk-buyer
Onion,Local Market,54.08,Low Scale,Jaipur,Summer,54.047157031109464,202,2,rainy,No,budget-conscious
Tomato,Jiomart,32.2,Low Scale,Chennai,Summer,35.36949761546214,172,2,rainy,Yes,budget-conscious
Onion,Local Market,37.85,Low Scale,Jaipur,Summer,40.510286930130384,454,1,cold,No,occasional-buyer
Brinjal,Local Market,32.74,Low Scale,Jaipur,Summer,30.831326848011837,406,3,rainy,No,bulk-buyer
Tomato,Local Market,26.49,Low Scale,Jaipur,Summer,28.771293447183467,151,1,rainy,No,bulk-buyer
Orange ,Blinkit,139.09,High-scale,Mumbai,winter,128.4180804563782,290,5,hot,Yes,high-spender
Carrot,Local Market,51.03,Low Scale,Jaipur,Summer,54.269891724861104,370,5,cold,No,bulk-buyer
Brinjal,FamilyGarden,66.48,Small-scale,Chennai,"summer, monsoon",64.89276731006461,240,3,moderate,Yes,bulk-buyer
Tomato,Bigbasket,41.12,Low Scale,Jaipur,Summer,44.228460811340256,266,2,moderate,Yes,high-spender
Potato,Local Market,42.02,Low Scale,Jaipur,Summer,45.11314842366302,100,3,hot,Yes,high-spender
Potato,Local Market,39.47,Low Scale,Jaipur,Summer,41.8849751085285,341,5,hot,No,bulk-buyer
Tomato,Local Market,28.78,Low Scale,Jaipur,Summer,30.449415191383448,130,3,cold,No,occasional-buyer
Onion,Local Market,39.4,Low Scale,Jaipur,Summer,37.86087161609256,432,1,moderate,Yes,high-spender
Garlic,Local Market,186.04,Low Scale,Jaipur,Summer,170.446844683771,137,3,rainy,No,high-spender
Carrot,Local Market,49.29,Low Scale,Jaipur,Summer,48.33357860226696,243,2,hot,No,bulk-buyer
Cauliflower,Jiomart,26.24,Low Scale,Jaipur,Summer,24.526656654649198,153,1,moderate,No,bulk-buyer
Brinjal,Local Market,40.0,Low Scale,Jaipur,Summer,41.559608711219695,320,4,cold,Yes,high-spender
Onion,FamilyGarden,85.14,Small-scale,Chennai,"summer, winter",82.51938614348542,145,5,rainy,No,bulk-buyer
Onion,Local Market,38.06,Low Scale,Jaipur,Summer,41.68034484894567,472,5,cold,No,high-spender
Carrot,Local Market,46.67,Low Scale,Jaipur,Summer,47.98583336994134,428,3,hot,Yes,occasional-buyer
Onion,Local Market,50.2,Low Scale,Jaipur,Summer,53.437704858889,247,1,moderate,No,occasional-buyer
Potato,Local Market,34.27,Low Scale,Jaipur,Summer,31.751324106972632,50,4,moderate,Yes,high-spender
Tomato,Bigbasket,31.91,Low Scale,Bangalore,Summer,34.22037642586388,456,1,moderate,No,high-spender
Pineapple,Bigbasket,126.44,High-scale,Bangalore,"summer, monsoon",137.1306838337027,427,5,moderate,No,budget-conscious
Potato,Local Market,40.43,Low Scale,Jaipur,Summer,40.32538267556992,216,1,rainy,No,budget-conscious
Carrot,FamilyGarden,174.15,Small-scale,Chennai,winter,177.85078982186656,175,4,rainy,No,bulk-buyer
Pomegranate ,Instamart,420.23,High-scale,Bangalore,"fall, winter",442.48620452669314,362,3,cold,No,bulk-buyer
Carrot,Bigbasket,47.6,Low Scale,Jaipur,Summer,44.50446373151913,130,2,rainy,No,high-spender
Brinjal,Local Market,32.32,Low Scale,Jaipur,Summer,32.33658711825969,467,1,hot,Yes,high-spender
Cauliflower,Familygarden,24.69,Low Scale,Jaipur,Summer,24.189598031139685,300,2,hot,No,budget-conscious
Potato,Local Market,50.65,Low Scale,Jaipur,Summer,47.06776854060359,218,5,moderate,No,budget-conscious
Brinjal,Local Market,41.27,Low Scale,Jaipur,Summer,40.1766291215943,122,3,hot,No,high-spender
Cauliflower,Local Market,24.49,Low Scale,Jaipur,Summer,22.374907971370146,190,3,cold,Yes,occasional-buyer
Tomato,Bigbasket,59.75,Low Scale,Jaipur,Summer,54.083452288046374,119,1,rainy,Yes,occasional-buyer
Potato,Bigbasket,37.17,Low Scale,Bangalore,Summer,34.457826193576956,311,3,rainy,Yes,bulk-buyer
Garlic,Local Market,202.9,Low Scale,Jaipur,Summer,221.6932112282887,389,1,rainy,No,high-spender
Potato,Jiomart,43.93,Low Scale,Jaipur,Summer,44.365166502373626,357,1,hot,No,high-spender
Cauliflower,Familygarden,23.5,Low Scale,Mumbai,Summer,25.689364157420133,294,2,rainy,Yes,bulk-buyer
Carrot,Local Market,47.3,Low Scale,Jaipur,Summer,46.66142992900305,52,3,moderate,Yes,budget-conscious
Potato,Local Market,36.91,Low Scale,Jaipur,Summer,35.520826694435385,386,1,moderate,Yes,budget-conscious
Garlic,Local Market,202.65,Low Scale,Jaipur,Summer,202.89892970091512,112,2,moderate,No,occasional-buyer
Onion,Local Market,48.8,Low Scale,Jaipur,Summer,48.2096340810572,98,4,hot,Yes,high-spender
Cauliflower,Familygarden,27.7,Low Scale,Jaipur,Summer,25.51538235081006,125,2,rainy,No,budget-conscious
Tomato,Bigbasket,28.49,Low Scale,Jaipur,Summer,29.292428341104795,417,2,hot,No,occasional-buyer
Tomato,Local Market,29.05,Low Scale,Jaipur,Summer,27.400181840380775,224,1,rainy,No,occasional-buyer
Potato,Local Market,37.85,Low Scale,Jaipur,Summer,38.75528081857657,158,5,cold,Yes,occasional-buyer
Grapes,Blinkit,443.5,High-scale,Mumbai,summer,456.8228368957162,232,5,cold,No,budget-conscious
Pomegranate ,FamilyGarden,,Small-scale,Chennai,"fall, winter",,241,5,hot,Yes,budget-conscious
Cauliflower,Local Market,25.87,Low Scale,Jaipur,Summer,23.6004229706706,114,2,moderate,Yes,high-spender
Cauliflower,Local Market,25.69,Low Scale,Jaipur,Summer,27.132553029219647,386,1,hot,Yes,high-spender
Onion,Local Market,44.54,Low Scale,Jaipur,Summer,44.18190217493711,320,3,moderate,Yes,occasional-buyer
Tomato,Jiomart,58.53,Low Scale,Jaipur,Summer,53.3578653901871,149,2,rainy,No,occasional-buyer
Tomato,Local Market,59.08,Low Scale,Jaipur,Summer,64.92734040367797,81,2,moderate,No,budget-conscious
Onion,Bigbasket,50.1,Low Scale,Mumbai,Summer,45.668961221183594,401,1,moderate,No,budget-conscious
Cauliflower,Local Market,30.56,Low Scale,Jaipur,Summer,31.752055318783476,177,4,rainy,No,high-spender
Brinjal,Local Market,28.98,Low Scale,Jaipur,Summer,31.78340305082675,451,2,cold,Yes,high-spender
Garlic,Local Market,191.53,Low Scale,Jaipur,Summer,181.53903307209526,418,4,rainy,Yes,bulk-buyer
Cauliflower,Local Market,26.42,Low Scale,Jaipur,Summer,24.529645664143146,388,4,hot,Yes,high-spender
Onion,Local Market,38.36,Low Scale,Jaipur,Summer,35.455265255248875,92,5,hot,Yes,budget-conscious
Apple,FamilyGarden,358.72,Small-scale,Chennai,"summer, fall",344.6061721870896,421,1,hot,No,occasional-buyer
Grapes,FamilyGarden,121.13,Small-scale,Chennai,summer,111.46493581754392,468,4,hot,Yes,bulk-buyer
Carrot,Instamart,126.36,High-scale,Bangalore,winter,131.21630142729413,127,1,hot,No,high-spender
Onion,Local Market,38.85,Low Scale,Jaipur,Summer,35.449007271470585,363,5,cold,Yes,high-spender
Brinjal,Local Market,33.54,Low Scale,Jaipur,Summer,33.60320363562879,338,1,cold,Yes,budget-conscious
Potato,Bigbasket,44.81,Low Scale,Mumbai,Summer,49.261397204230384,319,2,moderate,Yes,bulk-buyer
Garlic,Local Market,186.64,Low Scale,Jaipur,Summer,198.35988222012065,211,4,hot,Yes,high-spender
Kiwi,Jiomart,378.17,High-scale,Mumbai,"fall, winter",386.8845069911643,238,1,rainy,No,occasional-buyer
Carrot,Local Market,53.04,Low Scale,Jaipur,Summer,50.98473840930438,296,3,hot,No,budget-conscious
Carrot,Local Market,44.93,Low Scale,Jaipur,Summer,46.043327984916665,437,1,cold,No,bulk-buyer
Cauliflower,Local Market,24.8,Low Scale,Jaipur,Summer,24.934125661001797,265,4,hot,No,high-spender
Potato,Local Market,38.31,Low Scale,Jaipur,Summer,37.74365088736803,364,5,cold,Yes,high-spender
Potato,Local Market,33.89,Low Scale,Jaipur,Summer,31.386954933545073,462,5,moderate,Yes,bulk-buyer
Pomegranate ,Instamart,381.73,High-scale,Bangalore,"fall, winter",411.2456854167487,388,4,moderate,No,budget-conscious
Onion,Local Market,37.46,Low Scale,Jaipur,Summer,37.08378658896935,439,2,moderate,No,bulk-buyer
Potato,Local Market,43.1,Low Scale,Jaipur,Summer,40.467646051894995,426,2,cold,Yes,bulk-buyer
Cauliflower,Local Market,30.54,Low Scale,Jaipur,Summer,29.732274115158486,482,5,hot,Yes,budget-conscious
Brinjal,Local Market,35.15,Low Scale,Jaipur,Summer,34.54633216027836,217,5,hot,No,high-spender
Cauliflower,Bigbasket,24.73,Low Scale,Chennai,Summer,26.350002431473765,388,4,rainy,No,occasional-buyer
Potato,Local Market,34.8,Low Scale,Jaipur,Summer,36.42595608870736,242,2,cold,No,budget-conscious
Carrot,Local Market,48.39,Low Scale,Jaipur,Summer,50.99633276066089,332,5,rainy,Yes,occasional-buyer
Cauliflower,Local Market,26.08,Low Scale,Jaipur,Summer,23.529539075259823,385,2,moderate,No,high-spender
Potato,Local Market,46.84,Low Scale,Jaipur,Summer,46.05453065494801,439,5,hot,No,bulk-buyer
Cauliflower,Local Market,26.54,Low Scale,Jaipur,Summer,26.440974756880298,62,1,cold,No,occasional-buyer
Carrot,Local Market,47.26,Low Scale,Jaipur,Summer,42.71540540053153,289,3,rainy,No,high-spender
Potato,Local Market,39.51,Low Scale,Jaipur,Summer,37.61204397550326,369,1,rainy,No,high-spender
Carrot,Bigbasket,45.86,Low Scale,Jaipur,Summer,48.247378257676225,495,5,rainy,Yes,bulk-buyer
Potato,Local Market,43.48,Low Scale,Jaipur,Summer,40.32430600101937,196,3,hot,No,bulk-buyer
Brinjal,Familygarden,38.38,Low Scale,Jaipur,Summer,38.651040569030094,253,3,hot,Yes,high-spender
Brinjal,Local Market,32.57,Low Scale,Jaipur,Summer,30.71482499432029,129,5,hot,No,high-spender
Onion,Local Market,41.33,Low Scale,Jaipur,Summer,37.29719032320642,428,5,cold,No,occasional-buyer
Cauliflower,Familygarden,26.76,Low Scale,Jaipur,Summer,25.374910201072748,92,2,hot,No,high-spender
Potato,Local Market,38.53,Low Scale,Jaipur,Summer,42.197083155336884,138,5,cold,Yes,high-spender
Tomato,Jiomart,26.56,Low Scale,Jaipur,Summer,28.16176513832244,197,4,rainy,Yes,occasional-buyer
Cauliflower,Local Market,24.48,Low Scale,Jaipur,Summer,26.73008725059578,144,5,rainy,Yes,budget-conscious
Carrot,Bigbasket,36.78,Low Scale,Chennai,Summer,36.690654347122326,477,4,moderate,No,occasional-buyer
Cauliflower,Local Market,26.05,Low Scale,Jaipur,Summer,24.016725595109794,200,5,hot,No,occasional-buyer
